,NightClubId,lat,lon
3932,3932,40.72617930000001,-73.9907877
4067,4067,40.76184730000001,-73.9805453
4081,4081,40.7455945,-73.94709549999999
4145,4145,40.7784181,-73.9213505
4167,4167,40.7510922,-73.9835867
4214,4214,40.7602103,-73.9152773
4217,4217,40.757418799999996,-73.91529320000001
4220,4220,40.759661,-73.914199
4407,4407,40.6739055,-73.9503541
4909,4909,40.670092100000005,-74.0007246
4995,4995,40.7018301,-73.93668520000001
5029,5029,40.7519217,-73.9260791
5048,5048,40.676088,-73.944964
5153,5153,40.6597407,-73.97766700000001
5210,5210,40.65031090000001,-74.0140931
5211,5211,40.65034179999999,-74.01412950000001
