,BarId,lat,lon
478,478,40.733638299999996,-74.00332490000001
479,479,40.7279895,-74.00021819999998
480,480,40.7312567,-74.00236890000001
481,481,40.73379680000001,-74.002394
482,482,40.7288849,-74.00186190000001
484,484,40.73008400000001,-74.0005579
485,485,40.73186330000001,-74.00323670000002
486,486,40.7295454,-73.999516
487,487,40.7307676,-74.00097819999998
488,488,40.729352,-73.9983558
489,489,40.73270050000001,-74.0043166
490,490,40.6864662,-73.9852196
491,491,40.685910699999994,-73.9816026
492,492,40.6871891,-73.98621690000002
493,493,40.6852458,-73.9809631
494,494,40.6856352,-73.9818993
495,495,40.687334,-73.9901854
496,496,40.687971399999995,-73.9867095
497,497,40.68584659999999,-73.9885413
498,498,40.68863320000001,-73.98967640000001
499,499,40.6920369,-73.9866262
500,500,40.6912433,-73.984256
501,501,40.6890808,-73.9808536
502,502,40.6889121,-73.9887719
503,503,40.6882175,-73.98651269999998
504,504,40.68662339999999,-73.9851595
505,505,40.69087589999999,-73.9828655
506,506,40.6914878,-73.98465050000001
507,507,40.685779700000005,-73.98128009999998
508,508,40.687779,-73.97885099999998
509,509,40.6878154,-73.97882480000001
510,510,40.768449600000004,-73.95586180000001
511,511,40.770049,-73.959874
512,512,40.771057,-73.959335
513,513,40.76976749999999,-73.95433059999998
514,514,40.7712122,-73.9563677
515,515,40.772198100000004,-73.96064799999998
516,516,40.7692185,-73.9628225
517,517,40.769396,-73.955184
518,518,40.7711482,-73.95619509999999
519,519,40.771129499999994,-73.95642649999998
520,520,40.769803,-73.95792800000001
521,521,40.7710336,-73.9619506
522,522,40.7661707,-73.9556642
523,523,40.7686334,-73.95561359999998
524,524,40.7678058,-73.9593676
525,525,40.76881099999999,-73.954818
526,526,40.768276,-73.955384
527,527,40.768123200000005,-73.9554881
528,528,40.7688903,-73.9555434
529,529,40.770905,-73.95772199999998
530,530,40.7556763,-73.98187229999998
531,531,40.757282200000006,-73.983625
532,532,40.75558100000001,-73.982226
533,533,40.755551000000004,-73.989597
534,534,40.75692949999999,-73.98657949999998
535,535,40.755587,-73.98752999999998
536,536,40.756426899999994,-73.9888338
537,537,40.756421,-73.98428899999998
538,538,40.755633,-73.985258
539,539,40.75697329999999,-73.9887825
540,540,40.75548199999999,-73.987147
541,541,40.7589876,-73.9863247
542,542,40.7583364,-73.98415909999999
543,543,40.75289620000001,-73.9837762
544,544,40.757732,-73.987218
545,545,40.7574092,-73.98374090000002
546,546,40.753736700000005,-73.98577639999998
547,547,40.7559406,-73.98211169999998
549,549,40.755821600000004,-73.98945429999998
553,553,40.7248676,-74.00217070000001
554,554,40.7235659,-74.00300190000002
557,557,40.7265737,-73.99990340000001
559,559,40.72755739999999,-74.00057939999998
560,560,40.725309,-74.003843
562,562,40.7254995,-74.00306270000002
564,564,40.72736810000001,-74.0002463
565,565,40.72657529999999,-73.9998614
566,566,40.727391,-74.00039699999998
568,568,40.7298765,-74.00074690000001
569,569,40.72725140000001,-74.000105
570,570,40.7354027,-74.00313440000001
571,571,40.735879,-74.00046499999998
572,572,40.73908300000001,-74.00141500000001
573,573,40.73559079999999,-74.00666149999998
576,576,40.736030299999996,-74.00168649999998
577,577,40.736113200000005,-74.0006819
578,578,40.734295,-74.00269200000001
581,581,40.735596,-74.000357
582,582,40.73531699999999,-74.00142819999998
584,584,40.73821389999999,-74.00429799999998
586,586,40.73404,-74.00317
587,587,40.73771569999999,-74.00805319999998
588,588,40.7372515,-73.9991585
589,589,40.7347641,-74.0024128
594,594,40.745181099999996,-73.99258030000001
595,595,40.74559,-73.998525
597,597,40.744594,-73.998305
598,598,40.745325,-73.997813
600,600,40.7502925,-73.99832679999999
601,601,40.7455199,-73.99375699999999
602,602,40.74534239999999,-73.99901650000001
603,603,40.744721999999996,-73.993641
604,604,40.74411600000001,-73.99620399999998
605,605,40.7493213,-73.99402579999999
607,607,40.7446245,-73.9993703
608,608,40.74878560000001,-73.99454469999998
609,609,40.749672499999996,-73.99497059999999
610,610,40.78077599999999,-73.949401
611,611,40.78186549999999,-73.95210290000001
613,613,40.7791584,-73.95396140000001
614,614,40.779262200000005,-73.9504929
615,615,40.779478499999996,-73.9498636
617,617,40.777291,-73.94884499999998
618,618,40.77735139999999,-73.95092559999998
619,619,40.780985,-73.9490163
620,620,40.7774408,-73.951729
622,622,40.78226799999999,-73.95335200000002
624,624,40.7802371,-73.9548923
625,625,40.77941399999999,-73.950262
627,627,40.7808785,-73.9475908
628,628,40.7802711,-73.95267209999999
629,629,40.7773637,-73.9510947
630,630,40.7399782,-73.99321549999998
631,631,40.74208699999999,-73.989634
632,632,40.742975,-73.98927599999998
633,633,40.74027210000001,-73.99372340000001
634,634,40.74107300000001,-73.99293
635,635,40.7415426,-73.99298379999998
636,636,40.741163,-73.99210599999998
638,638,40.740097999999996,-73.992403
639,639,40.7423769,-73.992369
640,640,40.74118170000001,-73.99319539999998
641,641,40.738201000000004,-73.990605
642,642,40.744143900000005,-73.9895597
643,643,40.7396323,-73.9898139
645,645,40.74003,-73.99308959999998
646,646,40.744037899999995,-73.98921690000002
647,647,40.7418585,-74.00004320000001
648,648,40.740942600000004,-73.9907772
649,649,40.7410042,-73.992897
650,650,40.7458198,-73.988434
653,653,40.7466224,-73.98197429999998
654,654,40.74921499999999,-73.9830259
655,655,40.74746390000001,-73.98656609999999
656,656,40.749453900000006,-73.9827447
657,657,40.7444881,-73.9855929
658,658,40.7500611,-73.9821584
659,659,40.7473489,-73.9842584
660,660,40.744268,-73.98400140000001
662,662,40.74519,-73.984151
663,663,40.7449259,-73.9837766
664,664,40.7467876,-73.984884
665,665,40.7500716,-73.9847181
666,666,40.747040000000005,-73.986859
667,667,40.745975099999995,-73.9829183
668,668,40.7449729,-73.98318119999998
669,669,40.747735,-73.98621
670,670,40.73774160000001,-73.98961469999998
673,673,40.7384555,-73.98850639999998
674,674,40.7379803,-73.98928409999998
676,676,40.73763050000001,-73.9910787
677,677,40.73777020000001,-73.9878767
679,679,40.734207,-73.99369899999998
680,680,40.734666,-73.98876709999998
681,681,40.73433099999999,-73.992137
682,682,40.734728999999994,-73.99189399999999
684,684,40.73762019999999,-73.9891641
686,686,40.7364067,-73.99218859999998
687,687,40.7364727,-73.9910395
689,689,40.7350748,-73.99314129999998
700,700,40.714958700000004,-74.0082747
703,703,40.709097,-74.004628
704,704,40.71327029999999,-74.0080433
705,705,40.711275,-74.006845
706,706,40.711195999999994,-74.00690200000003
707,707,40.71242999999999,-74.00835459999998
708,708,40.7145751,-74.0075586
709,709,40.7131807,-74.0088573
710,710,40.7793255,-73.9776132
711,711,40.7796366,-73.9777173
717,717,40.7774702,-73.9785151
718,718,40.77775509999999,-73.9789887
719,719,40.779715,-73.977508
720,720,40.778614000000005,-73.97819890000001
721,721,40.7785377,-73.97822590000001
722,722,40.77702490000001,-73.97845749999998
723,723,40.72254309999999,-73.98296839999998
724,724,40.7238208,-73.9788238
725,725,40.724986,-73.978376
726,726,40.72357449999999,-73.984883
727,727,40.721916,-73.981826
728,728,40.72512209999999,-73.97788899999998
730,730,40.724537700000006,-73.98146659999998
731,731,40.724047399999996,-73.980806
732,732,40.724256,-73.978962
733,733,40.725322399999996,-73.9842582
734,734,40.72102399999999,-73.983235
735,735,40.722955299999995,-73.9852071
736,736,40.7244201,-73.98284709999999
737,737,40.725462799999995,-73.98371429999999
738,738,40.7232166,-73.9827734
740,740,40.72202,-73.983203
741,741,40.7259603,-73.9837731
742,742,40.72479819999999,-73.9838372
750,750,40.7394747,-74.0012667
751,751,40.73850489999999,-74.0035382
752,752,40.7374703,-73.9996523
754,754,40.739194,-74.00175300000001
755,755,40.73766339999999,-74.00377409999999
756,756,40.737976,-74.004032
757,757,40.735770200000005,-74.0004556
759,759,40.73943800000001,-74.001199
760,760,40.7389331,-73.9999727
761,761,40.737047,-74.001566
762,762,40.737936,-74.0041663
763,763,40.7625672,-73.95956389999998
765,765,40.76213320000001,-73.9599242
767,767,40.7641033,-73.9614819
768,768,40.7612933,-73.9609656
774,774,40.767358200000004,-73.95978690000003
775,775,40.762200299999996,-73.9597605
776,776,40.76871500000001,-73.956259
777,777,40.768540400000006,-73.95509969999998
778,778,40.7652536,-73.9606187
779,779,40.767448,-73.9596012
780,780,40.7626261,-73.9602975
781,781,40.7662383,-73.9624815
782,782,40.761480999999996,-73.960838
783,783,40.68909929999999,-73.955244
784,784,40.69476389999999,-73.9530882
785,785,40.690740000000005,-73.958258
786,786,40.6908463,-73.9538898
787,787,40.689525,-73.955415
788,788,40.69492090000001,-73.95487539999998
789,789,40.72372170000001,-73.951628
790,790,40.72319199999999,-73.952991
791,791,40.7183851,-73.95043759999999
792,792,40.7223963,-73.9551176
793,793,40.7225949,-73.9554301
794,794,40.718099,-73.950193
795,795,40.7241788,-73.95118070000001
796,796,40.7185785,-73.94867540000001
798,798,40.725293900000004,-73.9515265
799,799,40.7240508,-73.95034140000001
800,800,40.723447799999995,-73.95077959999998
801,801,40.724484000000004,-73.949077
802,802,40.7234774,-73.95043629999998
803,803,40.718097,-73.95253699999998
804,804,40.7202376,-73.95549150000001
805,805,40.7257289,-73.9517192
806,806,40.7205747,-73.9549601
807,807,40.7230235,-73.9506868
808,808,40.72376779999999,-73.95121619999998
809,809,40.760533,-73.97739700000002
810,810,40.7576914,-73.9718188
812,812,40.7613821,-73.97460099999998
813,813,40.7596566,-73.9783161
814,814,40.7566054,-73.97200099999998
815,815,40.7592896,-73.9775348
816,816,40.75881400000001,-73.970443
817,817,40.76208989999999,-73.97641390000001
819,819,40.761081,-73.976753
820,820,40.7619958,-73.9732377
821,821,40.7600425,-73.97826009999999
822,822,40.7598899,-73.97320859999998
823,823,40.7611585,-73.970334
824,824,40.756969,-73.97582799999998
825,825,40.760342,-73.974326
826,826,40.759728499999994,-73.97294769999998
827,827,40.75917889999999,-73.97805009999998
828,828,40.759659000000006,-73.975597
829,829,40.739000000000004,-73.982709
830,830,40.738271000000005,-73.98325299999998
831,831,40.7377241,-73.98124490000001
832,832,40.73979569999999,-73.97980050000002
833,833,40.73515930000001,-73.98266439999998
834,834,40.735356,-73.973912
835,835,40.7379302,-73.9728061
836,836,40.738179200000005,-73.98336490000001
837,837,40.73859149999999,-73.98003890000001
838,838,40.73910639999999,-73.9812238
839,839,40.74003829999999,-73.98150079999998
840,840,40.7395596,-73.9823286
847,847,40.7334327,-74.0060814
849,849,40.7338474,-74.00514179999998
855,855,40.7358593,-74.007513
858,858,40.7351571,-74.0067333
862,862,40.7603605,-73.96510740000001
863,863,40.75896580000001,-73.96270390000001
866,866,40.761824299999994,-73.96570770000001
867,867,40.7643584,-73.96424499999998
868,868,40.7591914,-73.96261120000001
869,869,40.75826379999999,-73.96352329999998
871,871,40.760674200000004,-73.96232189999998
872,872,40.760171500000006,-73.9657113
873,873,40.760606,-73.961618
874,874,40.75945120000001,-73.9623056
875,875,40.760653000000005,-73.965822
876,876,40.76083200000001,-73.961479
877,877,40.76197619999999,-73.9658688
878,878,40.758886700000005,-73.9619189
879,879,40.7591723,-73.9620025
880,880,40.76106100000001,-73.96124449999998
882,882,40.759144,-73.995603
884,884,40.7590319,-73.9896442
886,886,40.759445,-73.98947299999998
887,887,40.75847099999999,-73.99007999999998
888,888,40.759445,-73.99136229999998
889,889,40.7606143,-73.9945556
891,891,40.761762899999994,-73.99423639999998
892,892,40.759132799999996,-73.9898984
895,895,40.7571936,-73.9932135
897,897,40.756515,-73.992446
899,899,40.76002889999999,-73.9917662
900,900,40.760071999999994,-73.9890377
906,906,40.80530340000001,-73.9624255
917,917,40.80034020000001,-73.9684485
919,919,40.80564779999999,-73.96526279999998
920,920,40.80284029999999,-73.96429359999998
921,921,40.710881,-73.9674
922,922,40.7106886,-73.9655691
923,923,40.7106671,-73.965696
924,924,40.7108836,-73.96466590000001
925,925,40.711067,-73.965125
926,926,40.710851,-73.96769979999998
927,927,40.711123,-73.966358
928,928,40.7109979,-73.96486
929,929,40.710099,-73.96348600000002
930,930,40.70993509999999,-73.96860389999998
931,931,40.67716799999999,-73.99816700000001
932,932,40.6773994,-73.99815290000001
933,933,40.6789528,-73.99773929999999
934,934,40.67747809999999,-73.9984648
935,935,40.6808589,-73.99681029999998
936,936,40.675108200000004,-73.99963799999998
937,937,40.678107000000004,-74.001173
938,938,40.675482099999996,-73.99938999999998
939,939,40.6812875,-74.00427959999998
940,940,40.681138,-74.00438299999998
941,941,40.6761496,-73.99915279999998
942,942,40.67592579999999,-74.0019843
